,id,normalize
2838,1182388418514489346, esse negócio de acreditar em tudo é fogo veja seu caso acreditou no trump que preferiu a argentina e achou que iria saltar de chapeiro pra embaixador vc é um completo idiota k 
2839,1181920159830855680,pega fogo cabaré 
2840,1181884754372767744,e pra lembrar quem tinha esquecido 
2841,1180162850133815298, vale ler essa coluna do diogo fechada para assinantes ele não mente a meu respeito fui seu cinegrafista quando trabalhei pa…
2842,1180100118109921285, um incompetente mas aproveitando que já to aqui carluxo manda lembranças ao leo índio seu merda
2843,1178398531964604417, ninguém divulgando então  
2844,1178059612471336960, vai cagar seu ridículo esse seu papo só cola com o gado do merda do bozo que aliás vc é parte integrante sem vergonha
2845,1175754648831086593, cara como vc é sínico e sem vergonha quem vive de lacrar é vc graças também a você esses lixos estão no poder sujeito nojento vc
2846,1175522675940384770, vc sempre foi idiota mas tem se superado bobão
2847,1175503733221941248, seu filho da puta covarde canalha
2848,1175359079054753792, wilson witzel comparou as crianças de favelas deitadas em escolas para protegeremse de tiros com ingleses enfrentand…
2849,1172571275358887936, em montevideo cultura também é resistência não vamos aceitar censura basta 342artes censuranuncamais …
2850,1172571250797006848, chega de censura mais uma obra cultural sofrendo censura do governo brasilieiro depois de recolher livros na bienal…
2851,1171736127281254400, por favor vc pode passar a fonte um link com essa declaração do ciro obrigado
2852,1171519234804830209, eu procuro ser educado e respeitoso nos meus comentários mas diante de uma declaração desse nível só resta mandar vc pra puta que o pariu sua asquerosa mau caráter leviana e sem vergonha
2853,1140419324492025857, elton
2854,1132794094110072833,eita masterchefbr
2855,1132793551522324480, eu também foi torcendo pra equipe vermelha
2856,1132789716112351232, eu amo comerdeu água na boca agora
2857,1132786709236731904,adoro esse programa vamos equipe vermelha masterchefbr
2858,1132786351630442496,vamos la assistir masterchefbr
2859,1132754012334383104, masterchefbr
2860,1132747858841690112, coisa linada ele
2861,1182652905016516609, acho q alguém algum órgão sei lá poderiam tomar responsabilidade sobre está greta ela é uma criança usada pra interesses adultos ela é rotulada massacrada por conta de idiotas interesseiros ela é umapobre coitada e não tem ainda capacidade maturidade
2862,1182350142227341313, até tu estadão apenas mais um exemplo de fake news isabela palhares diz que entregamos ônibus escolares do governo teme…
2863,1182282110784196617, justo porque ele tá achando pouco a condenação do lula ele quer mais e mais condenação kk
2864,1182280862756417538, eu faço propaganda de graçatwiter é meufaço oq eu quiser 
2865,1182240021824380928, o povo não merece continuar sofrendo com a violência e corrupção por manobras políticas de uma esquerda irresponsávele…
2866,1181988148559171584, até o nobel já está s3ndo leiloado
2867,1181305458621112326, pacoteanticrimeja
2868,1181304968126574592, kk k cê quer vai querendo
2869,1179913752596140033, oi ana gostaria mto de ajudar financeiramente mas estou desempregada vou estar orando pela restauração saude antonela e espírito santo esteja tocando coração pessoas é sei que o senhor irá multiplicar na vida de todos amém
2870,1179576297779027968, até zacarias sentiu
2871,1178785172604555264, esse lauro é um idiota mala sem alça pau mandado sem personalidade
2872,1178784742046666755, a entrevista é sobre seus processos e envolvimento manoela com hackers ne
2873,1178783743873605633, tá mto poluído mesmo nem a tv da ver mais
2874,1178783375773114370, que deus restaure sua saúde
2875,1178333156774158341,só rindo mesmo um pensa em matar e já é enquadrado o outro consuma uma facada e é taxado doido
2876,1183191822543261696,minha mãe tá disponível pra vaga 
2877,1183168762352209925, o ross é o cara que votou convicto no bolsonaro e depois ficou chorando no twiter porque perdeu o emprego quando o governo co…
2878,1183168389658927106,me deixa ser feliz porr 
2879,1183103238050062339,já deu feliz dia das crianças pras crianças que cê pega
2880,1183024776874545155, que onda com os doce
2881,1182760459126095872,se tu nunca foi adotado e pediu coisas pro seus pais não sabe o verdadeiro significado de sugar dady 
2882,1182757418268352512, entrei na tag p ver o povo falando mal do buzinarosó tem robos bolsominions bolsonaroorgulhaobrasil …
2883,1182755928325677056, k
2884,1182750739875225600,vir o caminho todo de cg até pg ouvindo um velho falando como o brasil criou a bolívia k
2885,1182451241009471488,curtiu a conversa 
2886,1182034926033608704,descobrir aleatoriamente que tá passando harry poter é um prazer inigualável
2887,1181932268715220992,daqui cinquenta anos ainda vou lembrar teu nome e os arrepios que deu na minha pele só com um sorriso
2888,1181727722441203712, faz a gente shipar coisa errada pq porra eles são irmãos mas tem uma química do caralho 
2889,1181721661739024384,sou socialmente descolada politicamente enojada e economicamente fudida
2890,1181680964768030720, a corote com 135 de álcol já faz um estrago avalie esse cão em formato de desodorante axe com 139 o cão ele é as…
2891,1181656856554610688,as vezes o tempo reflete meu humor 
2892,1176494830438014976, grandes merdas investir em calçado a gente não tá caminhando pra nenhum lugar
2893,1183056691392385025, 우리 이쁜 지미니 생일축하해잉💕👍한국가서 맛난거 먹쟈 🥺🐥hapybirthdayjimin 지민이생일ㅊㅋ 홉필름 
2894,1183038074588225537, i stil can‘t get over how soft this is 
2895,1183037552661614592, o mundo de vocês tem 2019 anoso meu ah 
2896,1182791833732169728, eu no passado pedia uma varoa nem imaginava que gostava mesmo era do varão 
2897,1182704466363125760, casal do milênio bjus 
2898,1182704037176762368, 쿨😴 
2899,1182667432760152064, i think cheating on his wife over and over again was the tarnish of his legacy 
2900,1182535322137169920,eu realmente sinto falta de dias chuvosos me trazem inspiração
2901,1182533901954232321, 👼🏼 
2902,1182528289946116096, lights up out now 
2903,1182492561023344640, o dia tão sonhado chegou saiu o line up galeraaproveite e garanta o seu ingresso do lolabr 2020 agoracliente…
2904,1178654290208010241, e deveria ser bem vindo em todos os momentospq aprendemos o tempo todo com tudo a nossa voltacontinue a evoluir você é um menino brilhanteminha admiraçao por vc😘
2905,1178654214794469376, a evoluçao é uma constante na nossa vidasomos voluveis e volateiso aprendizado muitas vezes nos faz mudar de opiniâomuitas vezes nos faz mais conscientes de nossas opinioes
2906,1165266293408370691, é vida
2907,1165019702005026822, gostei muito de cara gente brancaja vi tudo
2908,1148741340865421313, oxifaz isso naoate eguns merecem respeitovoto embruxa má do oeste
2909,875314698224365568,dia santo
2910,875314265292406784,newprofilepic 
2911,625487326848880641, estamos criando omovimentofaladalianoesquentaouçam a dalia que tem muito a dizer e nos representar
2912,625485613198872577,movimentofaladalianoesquentaesta aberta a divulgação
2913,588538980284661760,tenho recebido algumas críticas fazer o que nénemjesusagradouatodos
2914,577866669806211073, emdefesadetodasasfamiliastoda família é família 
2915,573462424281608192,semestre com matérias do tipo matemática para negócios e estatística a faculdade quer que eu fique eternamente nesse períodok
2916,572973077459558400,familiaécoisadocoração
2917,572826918845882368, vídeo sobre segurança dos pacientes durante cirurgias orienta profissionais de saúde proqualis 
2918,572826761219739651,o que faz vc estagnar sua vida o que faz vc não querer movimentarlembrese água parada não move moinho dá denguekvamosmovimentar
2919,1182792748262445058, não comentem apenas pela porra do titula da matéria plmds
2920,1182792691014389762, ele participou nesta quintafeira de uma simulação de atendimento em uma nova ala de emergência para pacientes com politraumatismo encenações do tipo utilizando pessoas ou bonecos é uma obrigatoriedade para o treinamento em centros de trauma como o inaugurado esta semana
2921,1182666327665860609, fusca
2922,1181983031063695366, comprei o preto p valeu muito obrigado
2923,1180164141870452736, a minha almatá armada e apontadapara a carado morcego
2924,1177369694166290435, sempre o melhor mas só uma correção os boletos do inter são 30 gratuitos por mês
2925,1177305986203357185, estava interessado em uma funciona mesmo indica aí pra noix
2926,1172632751507476481, eu acredito que ele continua no mbl pq a organização defende a liberdade de expressão e escolha o mbl não é um partido onde todos devem pensar iguais e ter a mesma pauta na vd nem um partido precisa ser assim vide 
2927,1167965569145917440, vtnc
2928,1166769532284932096, fui tentar fazer meu cadastro diz que ja existe alguem usando meu cpf e quando eu tento recuperar a senha com meu cpf envia a senha pra um email que não é meu me ajuda ai picpay
2929,1164697545811091458,se o mar possui n bits a memoria possui tamanho 2n
2930,1164696644123860993,2¹⁵  2¹⁰ x 2⁵ 1k 32logo é 32k
2931,1164696223053430790,se eu tenho um processador de 8 bits quantos bits eu tenho na memoria2 elevado a 82 a 0 12 a 1 2 a 2 42 a 4 82 a 5 162 a 2 a 15 32k
2932,1164695337325477888,potencia de 2 e hexadecimal
2933,1164694982336438272,1 celula  8 bitscada byte  8 bits
2934,1163799486277332992, signo afeta porra nenhuma
2935,1183196666230460416,contamos con su apoyo  tarjetón morado al concejo de bogotá partido pre  19 
2936,1167388076580245514,preparados para servirle a bogotá al concejo  partido pre n 19 
2937,1165638175412359170,al concejo de bogotá tarjetón morado   19 
2938,1165621801533284352,la familia es el núcleo importante de la sociedad  
2939,1165616661422071808,impulsaremos la primera eps pública para nuestras mascotas  
2940,1163289205549752320,tarjetón morado para el concejo de la ciudad partido pre  19 
2941,1163079891283324929,al concejo de bogota  para trabajar contra la corrupción la inclusión social y la defensa de nuestros reservistas de las fuerzas armadas y policía nacional 
2942,1162739173595451392,buenos días bogotá
2943,1183193248233332736, ta paga
2944,1183083621583904769, bicho outro dia tava ouvindo o podcast e fui seco pra pegar un link e uma info do que tavam falando nao tinha podcastesfera deixou a gente malacostumadao quebra essas camaradas
2945,1183080670106656768,assisti el camino odiei totalmente desnecessário se vc ta esperando algo tipo beter cal saul desista a cena do teaser do skiny pete falando do jess é melhor q o filme inteiro
2946,1183053878142607360, que pinguim o q eu quero é uma capa dessa em tamanho poster emoldurada pra eu pendurar aqui em casa
2947,1183030474798702592,a deveria me colocar no programa de testadores dela a quantidade de fedback q ja mandei as frase q eu identifiquei como problematicas na configuração de reconhecimento de voz ja sairam do catalogo
2948,1183028236009259008,brasil 2019 ta tudo uma merda estamos todos fodidosalexa topicos do momento horoscopo
2949,1183027902771843072,e a alexa segue tentando me empurrar horóscopo e jesus aonde em todo meu rastro digital durante eses anos todos eu manifestei q interesse nessa bobajada horoscopo é coisa de jovem alexa coisa q eu nao sou há muito tempo
2950,1183027443558486016,a voz da vanessa da mata esse timbre meio gritado essa vozinha meio “to gritando e nao deveria” as vezes me irrita mas eu sou meio bobo nao liga nao vanessa
2951,1183017023326031872, eu to fazendo a minha analise saca nao to endossando nem desprezando a marca usaria talvez mas nao tenho grana pra isso acho bonito algumas coisas mas realmente esse deslumbre pelo mercado de alto luxo hipster deu uma azedada pra mim
2952,1183016115578068994, consumido entao manter os lacres e usar sempre muito limpo com cores claras parecer um produto bruto e minimalista mas q permanece intocado
2953,1183015833016115201, nao é do novo rico lila é da of white ela é dessas marcas q vendem “conceito” acima do produto luta pra parecer de nicho pra massificar tipo vans supreme etc a of white quer te vender essa estetica do industrial inacabado q ao mesmo tempo parece sempre fresco pq nao foi
2954,1183013298217857025, o tenis nao custa 17k custa 3k e o lacre da marca ofwhite faz parte da estetica a marca incentivou desde o começo nao to defendendo a marca ou validando a blz mas é q faz parte e tal e sobre o video toda a discussao dele é bobeira
2955,1183010694679142403, eu uso muito uso ate pra evitar me distrair
2956,1183010478181797888, to usando ate aquele redimensionamento de janelas a la ipad do catalina achei maravilhoso pra botar 2 textos do pages lado a lado fazia isso todo santo dia na maoe nao gostava do magnet
2957,1183009281710460930,nao me vejo mais usando mouse no dia a dia parece lento e contraprodutivo
2958,1183009234256093184,antes achava muita firula e me atrasava estando eu usando mouse e teclado na maior parte do tempo mas os novos trackpads dos macboks e a vasta capacidade de configuração de gestos mudaram completamente minha visão do uso do os
2959,1183009104438145028,depois de todos esses anos muitos usando osx  jamais chamarei de macos finalmente aprendi a trabalhar usando expose varias mesas e os atalhos de canto de tela
2960,1182640918639329280,pq deveria existir a uniao estavel afetiva entre o serumano e a mochila e pq deveria ser a northface borealis
2961,1182390429251231744, no ios 13 o whoscal consegue bloquear sozinho os mais pilantras
2962,1182389471297310720, sim vivo atualmente esse problema ele é real ja tive q excluir uma lista inteira de numeros bloqueados qdo fui comprar ingresso de show os servicos serios tem q comecar a informar qual numero eles vao usar pra mandar sms de codigo
2963,1183182882401148928, se fosse do pt acha protesto
2964,1182421662127575042, bem isso o antiptismo
2965,1182139574774112258,meud ideais eternos 
2966,1182126199709032448, kk sem dinheiro ia assim com o carro na garagem k
2967,1181951734652002304, bem d
2968,1181665088584998913, r fundamentalismo gastronómico total achar qur sua dieta é correta e as outras erradas
2969,1181664585637679105, boca rica k
2970,1181627970185773056,essa mulher é fabulosa
2971,1181627581696794624,opinião  nizan guanaes ceo brasileira é canonizada 
2972,1181352279636660224, experiments r compartilhe o resultado
2973,1181351252766203904, deve ser muito bom
2974,1181263964572995585, ainda não mas agradeço agora
2975,1181263422983475201, acreditar sem fim
2976,1181024396040953856, mãe só mudo o endereço por isso eu moro bem longe fa minha
2977,1183199122322530306,ninguém tem vontade de ficar comigo ou ninguém tem atitude pq mds 
2978,1183192423285121024,rolês no emia 
2979,1183192286961815552,kero a 
2980,1183191829891690497, lady gaga did it first 
2981,1183191768407392257, eu quase mori 
2982,1183175984641646593, os cd de decoraçao aisksusksjksisksksikj 
2983,1183175797022040064,toda festa com a minha família é assim 😠 
2984,1183175072196055041,eu nos meus status kjkmnmk 
2985,1183173951440207872, homem aeu
2986,1183173619893096449, pq tudo que é enrugado esmagado e que ta morrendo parece com o bolsonaro 
2987,1183172476328665088,pora bruno 
2988,1183161871169404930,ninguémabsolutamente ninguémeu 3am 
2989,1183129805006557184,o preço do show mais simples é 50k entendedores entenderão
2990,1182620565825347584, bolsonaro é traído por trump e passa o dia no sofá chorando e tomando sorvete
2991,1182441667334410241, preta e sidney livres 
2992,1182440999349637121, depois de uma prisão injusta e arbitrária preta ferreira está livre lutar não é crime 
2993,1182426063009394690,na boa odeio seleções de mestrado a pessoa sai se sentindo o mais incompetente dos seres
2994,1181936789948436480,marcou como tenho qp skob
2995,1181936628878721025,quero ler polyana skob
2996,1181936621085712388,marcou como tenho polyana skob
2997,1181936312410132484,quero ler ira skob
2998,1181936152489742342,quero ler perseguição skob
2999,1181756872019365888, aqui em casa só uso pipicat e nunca deu problema acho umas das melhores experimenta misturar farinha com a terra fica super fácil de limpar e rende que é uma beleza
3000,1181693278619602944, cada vez que isso acontece uma fada psicóloga morre depressão não é falta de deus 
3001,1180261452126531586, ciro se lula se negasse a receber o prêmio de paris eu ganharia o prêmio
3002,1180260666143367168, foda é quando o crush é isentão
3003,1182747048485019648, qhem745ma 15 reais 1 pedido
3004,1182747006256766985, qhem745ma 15 reais 1 pedido
3005,1182476995080400897, serve 1 compra ifod 15 6n8hk9ekfd
3006,1182052219979534338, cadê
3007,1181960228889399296, yjcxqunlz8 15 rs
3008,1181960084789891073, yjcxqunlz8 15 dol
3009,1181958939660947457, yjcxqunlz8 15 reais só adicionar
3010,1181704725236011008, yjcxqunlz8 de 15
3011,1181658736282292224, aqui oh yjcxqunlz8 15 reais
3012,1181577932361359361, usa senão expira kl
3013,1181555070481113092, mano é só tu ir no pedido ruim dps em ajuda e reclamar ontem ganhei 15 o meu subway tinha vindo pão frio e carne só
3014,1181549368878477312, yjcxqunlz8 15 reais
3015,1181326198808485888, aqui o meu yjcxqunlz8 15 reais
3016,1181325859065602049, yjcxqunlz8 15 reais
3017,1181324547783643147, yjcxqunlz8 15 reais 1 compra
3018,1183180041288667142,tomo como verdade 
3019,1183179845431373824, caminhos sem voltamatar aulaxingar todo dia  mexer com celular carregando  ficar de cara fechada 24h no tw…
3020,1183178549416681475,quem vai fumar maconha com a damares ele é mó corta brisa 
3021,1183106000569688064,esperando alguém me chamar para comer tô cansado de miojo e serial todo dia
3022,1183104949871398912, pessoas brancas vocês precisam se racializar e assumir a responsabilidade da branquitude toxica de vocês isso é pra ontem…
3023,1182935423104012289, mais gente
3024,1182817547512627200, pra mim esse vídeo nunca perderá o sentido  pq é totalmente interligado com a arte moderna e o cotidiano atual ainda serve…
3025,1182768696596537347, em ação fascista deputados do psl tentam invadir o colégio pedro i os estudantes nos dão aula de liberdade e democrac…
3026,1182733062116986890,a  me falou que eu tô ficando gordo
3027,1182417067171028999, eu acho que essa pessoa me curte no tinder só de zoeira porq né possível
3028,1182416550093119488,tomara que minha mãe não veja isso
3029,1182416066301050883,pretalivre 
3030,1182400733905391616,que climinha gostoso pra trancar a faculdade
3031,1182400577113919494, se tu não ganha este sorteio eu desisto da vida todo dia é uma notificação k
3032,1182376225618182145,me desculpem 
3033,1182246360948625410,não acredito que acordei cedo e mesmo assim perdi a carona
3034,1182111634925477888, triste realidade do jovem
3035,1182105452148080640, quanto mais me xingam mais minha bunda cresce
3036,1183112713553219589,o mais precioso 
3037,1183112652509339648,meu melhor modelo 
3038,1183112017017741312,há 5 dias atrás ele cabia todinho na palma da minha mão e agora ele escapa por tudo que é lado
3039,1183111647176605697, passando
3040,1183111587776946176, ele é uma graça o ap é enorme pra ele ele cabe em qualquer lugar por enquanto precisa ver ele todo caçador de pé vê um pasando ataca k
3041,1183110647292354560,na segunda ele mal comia e miava muito na terça comeu muito na quarta deu os primeiros pinotes no ap na quinta fez o primeiro cocô sólido ontem ele descobriu a própria sombra e começou a escalar as coisas e hj o banho e a ração o q virá amanhã
3042,1183110261231751169,não é como ter uma filho ser humano em que as fases são mais lentas e os cuidados mais caros mas é meu b siam
3043,1183110118889664513,ontem ele descobriu a sombra dele k ficou olhando pro chão um tempão quando a orelha mexia ele se adsustava e ficava intrigado k
3044,1183109969345953793,hj foi a primeira vez q ele comeu ração sem ser úmida ele avançou no pote com uma voracidade foi a melhor coisa do mundo dele hj k
3045,1183106683603767296, ain queria o cachorro quente dela
3046,1183104038872801280,eu tô morrendo k e não consigo parar de assistir okr
3047,1183104036511322112,era desfile do tom ford e a repórter pergunta qual o prazer culpado dela em relação a moda e ela diz que é gastar dinheiro e depois ri desse jeito k esse é o vídeo k 
3048,1183091256014061569,gostaria q o instagram pudesse comentar com foto 
3049,1183181309692301313, teu cu
3050,1182611996170215427, noticia fabricada pra enganar os otários lambe saco do lixodente babaca hahaha
3051,1180898577196949512, sempre que vejo a foto de mussolini dependurado lembro do  ficaria satisfeito se eu fosse o executor
3052,1180156163821838336,o filhote de quengo enfeite de puteiro vulgo marreco de maringá já se pronunciou a respeito da invasão do hospital por pms para tentarem pegar e sumirem com a bala que matou a menina ágatha já 
3053,1179780479530291201,tasso jereissati um dos donos da oi que deve r63 bilhões ao governo federal foi o relator da reforma da previdência aprovada no senado mas tu pobre comedor de grama que relincha mito não vai se aposentar e ainda bate palma com os cascos 🐴
3054,1179108145332998145,numa semana estavam pedindo o fim do stfgtsnoutra semana min do stfgts livra o boga do liro 01 das investigações no caso queirozqueria estar dentro do cérebro de um minion pra saber como se comporta o único neurônio existente 😁
3055,1179101933912637440,imaginando lula sendo conduzido coercitivamente para liberdade escoltado pelo japonês da federal seria épico 😁
3056,1177944143764566016, kk
3057,1177564386740854784, 😲🤣até o 247 ja tentou desqualificala
3058,1177563857637822465,cada dia mais emocionante preciso renovar o estoque de pipocas 🍿 
3059,1177250802290876416,quando sinto vergonha de dizer que sou de esquerda 🙄 
3060,1177250450703302657, oxe se até petista e gente de esquerda estão dando piti por conta desse ap magina os minions huahua
3061,1177201866226262022, 🤣 
3062,1177185342706868226,é sério que uma esquerda lacradora que se acha a última prega do kol de zeus está dando piti por causa do ptinder é inveja ou recalque que chama névão transar babacas
3063,1176968308693831680,vergonha eu tenho é de ver uma esquerda revolucionária de facebok caminhar de mãos dadas com a extrema direita reproduzindo um discurso de ódio contra uma garota ativista ambiental de 16 anos que sofre de síndrome de asperger isso sim eu tenho muita vergonha
3064,1176874986621063168,mas tenham a certeza que ela deve estar muito preocupada com a opinião desses estrelhinhas non sense
3065,1183206665413419011,namorando uns vibradores pela internet
3066,1183180131625525249, 😭
3067,1183179787508047872, eu me fico amarradao quando respondem meus stories pode até ser uma pessoa que eu nunca falei na vida …
3068,1183179736366891008, homem estuproumatou sobrinha de 14 anoshomem estuprouengravidou enteada de 1 anos mãe sabia dos abusoshomem p…
3069,1183086127605047296, feliz dia das crianças narnianos 🦁♥️ 
3070,1183086109775056896, neste dia das crianças não deixem de ler o manifesto comunista para eles feliz dia camaradinhas …
3071,1183009443602141186, felizdiadascriancasa melhor rede social na minha épocaera uma calçada cheia de amigos 
3072,1183006805078753286, essa foto dá orgulho de ser brasileiro é uma célula cancerosa sendo destruída pelo vírus da zika  em vermelho ao redor do…
3073,1183005766086791169, triste como imagens que são tão bonitas representam o início de algo terrível o céu do japão ficou roxo um efeito do espalh…
3074,1183004502816972800, o twiter me fez conhecer gente que gosta de agrotóxico a pessoa não é nem produtora não tem nem fazenda mas defende defend…
3075,1182879721236979712,eu 
3076,1182876758770515968, é sério que tem mulher que so menstrua durante 3 dias e eu fico sofrendo a semana toda
3077,1182876552259887104, passei aqui para lembrarno governo de lula em 209 o país foi convidado a fazer parte da ocde e não aceitou pois…
3078,279243412224475137,me inscrevi no 
3079,278854880934916096,  eu quero ver o chelsea filhinha ai o bicho vai pegar pra galinhada rsrs bjcas tricolores
3080,276338714114924544, a única operação da pf que me lembro ter ocorrido durante os govs de fhc foi a operação lunus para detonar roseana 
3081,276337750582628352,os órgãos de imprensa divulgam aquilo que eles querem sobre a violência quem convive com ela é que sabe o que se passa nos escadões
3082,202193580226383872, defendemos a imprensa livre inclusive livre das relações com bandidos e políticos duas caras vejacensurainternet
3083,202193076641472513, que delícia ver a veja chegando ao fundo do poço defendendo a censura na internet por causa das denúncias contra ela vej 
3084,196646112562651136, para quem gosta tanto de denunciar escândalos políticos com estardalhaço as capas da veja pós cachoeira andam ótimas ht 
3085,195909314869870593, a casa grande perdeu feio no stf cotas 10x0 melhor assim não deixa dúvidas na constitucionalidade e no mérito h 
3086,1183162872760881152,nós roles da vida 
3087,1183159771974778880, tenho 3  no braço não dói nada nas pernas ja
3088,1183184450076708864, mas sobrou uns trinta tijolos para a próxima viagem né mechias rsrs
3089,1183182600287981574, chupa seu porco a cana e doce e dura viu safado
3090,1183175696476233728, tu não eras evangélico sua besta
3091,1183175299527254017, jogou o pote de maionese fora kkl
3092,1183174727218712578, é o cabaré queimando
3093,1178351201706024960,welcome laure cabantous to the brazilian academy of management 
3094,1176950617912283136,thanks silvia gherardi for the partnership 
3095,1172989692364697608, coitado dele sô deixa o menino em pazrs
3096,1147134212249706496,colaboração com a tv tambaú afiliada sbt na reportagem plantando a liberdade projeto leva ressocialização dentro dos presídios 
3097,1126685017009213441,obrigado pelo reconhecimento revista de administração de empresas  raefgv 
3098,1125539354842214403, loking forward for the next seminar on may 2021 with gabriele durepos  talking about doing archival researc…
3099,1125113018596118528, as duas coisas
3100,1124629307404328960,fica a dica 
3101,1124464588261666817, pessoas como você são a nossa esperança contamos com a sua energia e entusiasmo para dar voz ao que poucos conhecem
3102,1124459621123538944, aliás várias homenagens e condecorações esquisitas não
3103,1122232264169906176,na aula da noite teve piza ainda ganhei um copo do belo eles disseram que não poderiam ficar para trás em relação à turma da manhã 
3104,1121451198215749633,hoje na aula de análise de documentos na pesquisa qualitativa um belo café da manhã 
3105,1118275929019568128,novo brinquedinho nas palavras do autor percepção não é algo que acontece para nós ou em nós é algo que nós fazemos 
3106,1182055662735495168, 00
3107,1170563131854266368, nao vi um fio de cabelo se quer a bunda tava lisinha
3108,1170321643010437120,lutopelobrasil
3109,1170102580925599750,euconfioquelevaicair voltapt
3110,1170084692483289088, voltapt☆
3111,1169942424929656832, 2
3112,1168292563226439683, mais ja queimou a metade da amazônia
3113,1163942697939480578, babaca
3114,1147996322911399936, eu nao me engano bolsonaro e um país so de armas eu le pergunto armas salva vidas
3115,1147991844955021312, mostre a sua cara e seja voce mesmo
3116,1147991425956622336, lembe se dos bopres que mais necessita do seu olhar
3117,1147990145100058625, nem tanto mestre
3118,1147982421196967936, va trabalhar por mais educação segurança saúde e disso que o pais prescisa fica dica
3119,1143182288261472256, a posição 👍agora não faz assim com a mão não
3120,1073773947190169600,ninfeta do whatsap caiu com vídeo nude 
3121,1067991443589992448, ninguém merece esse mala
3122,1004446421536395265,palmeiras bate real madrid e vence mundial sub17 pela 1ª vez placaruol
3123,1000035948061708290, bando de coxinhas vao pra rua agora
3124,1183139716314664960,pega esse foguete e enfia no cu
3125,1183116336052035589,pq lomotif e tao retardado 
3126,1182967409067646976,amores 
3127,1182603984042975232, gays com cabelo imaginário contem cmg pra tudo
3128,1182413489517858822,luta dos sem skin 
3129,1182391853343301634, lana del rey no lolasem dinheiro pra comprar ingressoeu 
3130,1182358687802970112,amei tudo
3131,1182358608945799169,anuncio aqui a venda do meu rin para a compra dos ingressos pra o show do travis da lana e da charli xcx
3132,1182358407984095233, ela vem charli xcx é atração confirmada no line up do lolabr 2020 
3133,1182358192111718400,o da rainha da pc music charli tbm
3134,1182358019021123588,lana faz aquele show iconico dnovo
3135,1182357376567074816, charli xcx nunca te pedi nada só pra anunciar que vai fazer show fora do lola em minas gerais pf
3136,1182357293507190784,pq scream quens e tao maravilhosa
3137,1181319093821071366,a minha maior saudade tá no céu ela carregava um sorriso lindo aqui na terra 💔
3138,1175171603086237696,eu te amo tanto q se fizessem eu escolher entre você e a ronda eu juro q penso em você a ronda toda
3139,1162742013109899264, matemática k
3140,1157803937388478466,esse juvernart tá lindo de mais soumaisjuvenart
3141,1150239643377516545, pq tu demora tanto p respondermeu filho gosta de ficar vendo vídeo no meu celularmeu filho 
3142,1148007441470251008, oi
3143,1146575867914727430, queria
3144,1146575494634246144, claro
3145,1146491984753958913,se eu pudesse voltar no dia que te conheci eu preferia ficar em casa k
3146,1183203063970054144,não é só futebol ❤️ 
3147,1183202187524091904,k k k k k k 
3148,1182852501156052992, alguém on pra tomar um litrão
3149,1182367245495885824,day 8 frailinktober inktober2019 ink art drawing draw traditionalart nankin ilustration sketchbok sketch arte artwork myart pencil pen penart dailyart desenho rabisco instart instagod… 
3150,1181707943982485511,day 7 enchantedinktober inktober2019 dota2 dota enchantress ink art drawing draw traditionalart nankin ilustration sketchbok sketch arte artwork myart pencil pen penart dailyart… 
3151,1181421888888885248,day 6 huskyinktober inktober2019 ink art drawing draw traditionalart nankin ilustration sketchbok sketch arte artwork myart pencil pen penart dailyart desenho rabisco instart instagod… 
3152,1181002964703567873,day 3 buildinktober inktober2019 jojo ink art drawing draw traditionalart nankin ilustration sketchbok sketch arte artwork myart pencil pen penart dailyart desenho rabisco instart… 
3153,1180998752473174016, 🤔
3154,1180599416366891008,day 4 frezerylai 🌬⛄inktober inktober2019 dota2 crystalmaiden dota ink art drawing draw traditionalart nankin ilustration sketchbok sketch arte artwork myart pencil pen penart dailyart… 
3155,1180181951770169346, suhahsuhau sim
3156,1179888540194398209,day 3 baitvai na fé não na sorteinktober inktober2019 fish sea ink art drawing draw traditionalart nankin ilustration sketchbok sketch arte artwork myart pencil pen penart dailyart… 
3157,1179203898520870912,day 1 ringto de volta com a conta gurizada primeiro dia do meu inktober2019 espero conseguir postar todos os dias espero seu apoio nessa jornadazumbie inktober art drawing draw traditionalart… 
3158,1178446052787195905, não vc não vai fazer isso no meu gato
3159,1175564111607934976, a lince negra quando era criança 
3160,1141795423033671682, “wake the fuck up samurai we have a city to burn” 
3161,1090267248738979840,gostei de um vídeo vai pagar por iso  ep 1320
3162,1183181083401211904,quando vem em fortaleza ce  show do léo magalhães dia x em x bora leomagalhaes via 
3163,1178354842621956097, nossa que saudades
3164,1173744828288516096, queria conhecer
3165,1171443806224314369, ainda não ganhei o cupom de bicicleta
3166,1169993090087751680, cadê o cupom para minha bicicleta
3167,1169756068991447040, faz um tempão que pesquiso uma bicicleta mais nunca ganhei um cupom ou um precinho bom no modelo que eu quero
3168,1169755717953343489, nunca ganhei um cupom
3169,1168238438065328130,não sei de onde antônia fontenele dá uma de pobrezinha onde tem raiva de negros e pobres e onde só pisa no chão porque não pode voar
3170,1167592314816094208, hum
3171,1167592205327974400, nossa
3172,1166883042515968000, a tim de tanto roubar os meus mb de internet já está ficando um lixão
3173,1166861554832281601, só voto se eu ganhar um cupom para comprar uma máquina de lavar
3174,1166754668275482624,como usa u cupom da letra g do club da lu
3175,1166752749175877633, como usar o cupom da letra g
