,id,normalize,posicionamento
946,"1,18264405167118E+018", pensar em trocar o pt por outra proposta acho válido saudável e democrático porém vc e a maioria da população fizeram a pior escolha possível não ver um desvio de caráter e não perceber as atrocidades que esse cara fala e faz é de uma cegueira absurda,esquerda
947,"1,10596235627681E+018", configure your server to host the python ap send your lan or wan ip as your atack schema you can use services like ngrok to make the whole process easy,
948,"1,18204220024859E+018",vc e seu melhor amigo também tem conexão mental ,
949,"1,183140566844E+018", versão gorda da maria louca do rosário,
950,"1,16252247830604E+018", isso é ruim,
951,"1,18239565629355E+018",estão com 50 dias de vida e disponíveis para pronta entrega ,
952,"1,18311777812918E+018", eca,
953,"1,14903201071699E+018",mexer no celular para disfarçar é tão eu,
954,"1,17752470741285E+018", vc é um cara triste eduardo vc é um lembrete aos pais pra que declarem seu amor aos seus filhos pra que ao crescerem não se tornem você.,
955,"1,15629144102454E+018", andreaza sempre puxou saco tentava defender e justificar as sandices do bozo é verdade mas o absurdo passou do limite do q seria normal para o  de quer forma seja bem vindo a lucidez andreaza,esquerda
956,"1,18289777952757E+018", se fosse nos dias de hoje ele finalizaria tudo isso porque o pt destruiu a minha vida,direita
957,"1,04837597908799E+018",quer aprender a fazer salsicha,
958,"1,18319826555205E+018",1 cansado de pegar transporte público em situação irregular e desconfortável o passageiro da viação 369 enviou essas fotos vale ressaltar que isso foi ontem literalmente numa sexta feira sentido central do brasil ,
959,"1,18307886575908E+018", por nada 👍,
960,"1,18310174972232E+018", estão instituindo o caos promovendo o estado onde a justiça protege os criminosos e penaliza o cidadão pagad…,
961,"1,18121136009875E+018",iron maiden e o sistema eterno de jumentos ,
962,"1,17758760011639E+018",parabéns ,
963,"1,18319946846174E+018", porra marcela q susto desgraça ,
964,"1,18320013199225E+018",o macron tem que sentir na pele que não é a amazônia que está queimando e sim paris ,direita
965,"1,18260532712195E+018", mais uma noite espetacular conquistamos os três pontos e seguimos firmes no obrigado pelo show nação vocês s…,
966,"1,17971379193798E+018",hipocrisia no rock in rioo povo que gritava salvem a amazônia e do outro a comlurb contabilizando 1622 toneladas de lixo nos primeiros dias do festival de rock,esquerda
967,"1,18672523550621E+018",confirmados2810  sp 19h na da fradique2910  rj19h na da voluntários da pátria3010  bh 19h na livraria leitura3110  cuiabá no 011  goiânia 18h na puc goiás campus v051  poa 18h30 na ,
968,"1,183194006228E+018", eu na minha vida jamais soube de uma menina enfiando um crucifixo na vaginaas fantasias sexuais da ministra damares s…,esquerda
969,"1,18260908112058E+018",bom dia para quem está com reportagem publicada em gaúchazh na no e no 🎫 ,
970,"1,18316673998461E+018", o único erro da história do brasil foi deixar de ser uma monarquia,direita
971,"1,18318181600352E+018", queria comer algo gostoso hoje,
972,"1,17628360141719E+018", eu logo menos,
973,"4,77698269780501E+016",vamos contribuir novositebambi,
974,"1,18318086966783E+018", tem que ter uma paciência dos caralhos mesmo hein c i n i s m o s a t a n i c o 😈 🤣,
975,"1,18238870390745E+018",sds do meu ex ,
976,"1,18232504711511E+018", us turns down brazil’s oecd bid after publicly endorsing it in a leter pompeo says trump only backs argentina and…,
977,"1,18736284550946E+018",audiência pública sobre sofrimento psíquico dos trabalhadores da segurança pública e da educação a saúde mental dos profissionais de duas das principais categorias de servidores do estado precisa ser levada a sério ,
978,"1,15678567616104E+018",somostodoscaiocopola,
979,"1,15332716897965E+018", fato ,
980,"1,12145467168671E+018",todos convidados evento gratuito ,
981,"1,18313641968393E+018", quando voce junta principe pastores bolsonaristas em um lugar so nao sei como o capeta nao ta sendo palestrante nesse congresso,esquerda
982,"7,38089155847148E+017", yes,
983,"1,18421018317992E+018",e olha a esquerda roubando o povo pt faz campanha para pedir dinheirodo povo para soltar o ladrão lulamolusco inacreditável como a população ainda cai nessa pegadinha kpt afundou o paísptnuncamais luladrão,direita
984,"1,13395066764569E+018", a bola giratória so serve de enfeite mesmo mais nada,
985,"1,13279331276159E+018", que desespero,
986,"1,18320761165675E+018", a oposição ao bolsonarismo não se chama esquerdao nome é sanidade,esquerda
987,"1,18317975634863E+018", vão comer até as caixas do tarja preta,
988,"1,18260591207218E+018",mais uma conquista continuamos na luta segueolider flamengo ,
989,"1,18714352341553E+018",o nível das conversas desconstrói tudo que tentam macular ao brasil vamos ganhando a confiança de outros países e mostrando um brasil confiável e querendo desenvolver negócios sem amarras ideológicas coisa exclusiva no passado vamos virando o jogo,direita
990,"1,08522962406859E+018",vc é o que tem de pior em nossa política pode até correr mas não pode se esconder e o que é seu está guardado ,
991,"1,18168884248463E+018", veiculação o tcu proibiu a vinculação da propaganda do pacote anticrime avisem as tias do zap …,
992,"1,18319674655135E+018", arrascaeta eu te amo❤,
993,"1,16958941696229E+018", ontem o escreveu uma série de twets fazendo comparações absurdas entre a economia brasileira e a chilena.,
994,"1,18266140214367E+018",apresentei um projeto na câmara pra que a polícia federal assuma a responsabilidade de investigar as milícias todos nós sabemos inclusive o ministro da justiça sergio moro como as milícias estão entranhadas no poder ,esquerda
995,"1,18196979650362E+018",leiam os comentários na postagemuma pessoa incrível com uma voz espetacular mas com a alma ferida nem mesmo o dinheiro e a fama são capazes de prencher o vazio dentro do peitomuitas ,
996,"1,18698078525085E+018",ensine às crianças o valor das coisas não o preço bom dia ,
997,"1,18707289755213E+018", eu sempre achei q a briga era pra poder criticar político sem patrulha pra te achincalhar me enganei a briga era para…,
998,"1,18308666287369E+018",ficar na cama o dia inteiro só é suportavel no começo ta foda,
999,"1,18104736676338E+018", é assim que parte da sociedade menos informada é enganada,
1000,"1,18309405603495E+018", o tesão acumulado entristece o ser humano,
1001,"1,18628805647267E+018",esse ano abrimos processos seletivos em todas as regiões do brasil contemplando 19 estados suas capitais e muitos outros municípios a expectativa inicial era de abrirmos em 60 cidades mas graças aos filiados e o trabalho das lideranças locais pudemos abrir em 68 municípios,
1002,"1,07029787377709E+018",socialfishneptune version are cominggt execution time cloning by useragentgt web interfacegt logs in databasegt get al the getpost requestcokies useragent user login etc,
1003,"1,18320951758631E+018", alnavío entre maduro y rusia sólo hay anuncios que se repiten y no se concretan ,
1004,"1,18225608538789E+018", aproveitem não é todo dia que a gente pode acordar e ler uma crônica como esta do ⁦ 🍎 🍏 ⁦ …,
1005,"1,18320238769294E+018", ninguémabsolutamente ngmos assassinos em filme de terror ,
1006,"1,17466047422863E+018",4,
1007,"1,17773663227713E+018",yeah yeah yeah yeah yeahˢʰᵒʷ ᶠᵒʳ ᵐᵉ,
1008,"1,18266484286134E+018", 수빈입니다오랜만에 우리 다섯 멤버들이 함께 무대에 올라서인지 더 열심히 하고 최선을 다했던 행복한 무대였던 것 같아요모아분들 응원 들으며 너무너무 즐거웠어요 고마워요우리 곧 만나요tomorowxt…,
1009,"1,18311415954792E+018",me mudei de lugar ,
1010,"1,18200554941368E+018",a instituição que fica na bahia terra da minha família já atendeu milhões de pessoas humildes doentes em seus leitos hospitalares além disso diversos centros educacionais espalhados ajudam crianças a se qualificarem para o futuro,
1011,"1,16578680159382E+018",expectativa pra saber quem vai ganhamasterchefbr,
1012,"1,18638646146726E+018",o foi ao stf para anular a votação de agosto na câmara que aprovou a lei de abuso de autoridadegilmar mendes rejeitou o pedido e advinha o que augusto aras fez comunicou ao stf que não vai recorrer da decisãoestá só começando,
1013,"1,18560776451462E+018",hoje a inicia a rodada de audiências públicas sobre orçamento para o ano de 2019já estou na subprefeitura de pinheiros para discutir o orçamento da própria região além de butantã e lapase você é de alguma dessas regiões compareça seguimos até às 1730,
1014,"1,18159013605794E+018", eu senti a indireta,
1015,"1,18319438293523E+018", vc se estressa com qualquer coisinha “eu nao ,
1016,"1,99596860535616E+017",domingo espetacular mostra a influência de carlinhos cachoeira sobre a revista veja via ,
1017,"1,18310616945333E+018", k eu não to bem,
1018,"1,09542249260331E+018", ao incentivar hospitais psiquiátricos eletroconvulsoterapia e comunidades terapêuticas muitas vinculadas a setores re…,
1019,"1,18320331431128E+018", rompe el cerco mediático📺 en ecuador🇪🇨 e infórmate minuto a minuto de la situación de las cales del país a través de teles…,
1020,"1,18319116469187E+018", e se breaking bad fosse no brasilestou com câncer preciso pagar meu tratamento não sr walter existe tratamento gratuito,esquerda
1021,"8,75532134529868E+017",bandamemory  ao vivo na tiquatira zl,
1022,"1,18320188105049E+018", preciso trincar a barriga até dezembro será se da tempo,
1023,"1,18230260263096E+018",hoje é dia nacional de luta contra a violência à mulher a conscientização e a formação também são ferramentas nesta luta em 2017 criei a emancipa mulher uma escola feminista e antirracista que auxilia mulheres no combate às estruturas do machismo do racismo e da violência ,esquerda
1024,"1,18248184784824E+018", fragmento de mensaje de fidelcastro a la diciembre 27 de 207es necesario seguir marchando sin detenerse u…,
1025,"1,18310262061496E+018", para trabalhar é só começar crítica não atrapalha muito ao contrário,
1026,"1,18312805332672E+018", mesmo distante amo o meu timbu de coração,
1027,"1,17848134997761E+018",desisto do amor vai ser melhor k,
1028,"1,1820250217132E+018",o sofreu um infarto ele foi atendido pelo hospital do coração onde passou por um cateterismosegundo comunicado do governo felizmente ele está bemforça na recuperação,
1029,"1,17849780843072E+018", eu nas festas ,
1030,"1,11408552964828E+018", querem continuar a esculhambacao vamos acabar com essa safadeza esta passando da hora de acabar com essa ideologia impositiva não confundam liberdade com libertinagem,direita
1031,"1,1802313733297E+018", é muito sério o que esta acontecendo nas praias do nordeste já se tem notícias de animais sofrendo e o mistério segue,
1032,"1,18187662959068E+018", tcu acha que propaganda do pacote anticrime incentiva sensação de insegurança e claro não é todo mundo que tem 10 segurancas,
1033,"1,18320696925303E+018",el éxito de ventas es seguro la vida del artista desde sus propias palabras ,
1034,"1,18207322479806E+018", saneamento não avança no brasilem 10 anos só evoluímos 2 no acesso à água tratada e 12 na coleta de esgoto10 milhões de…,
1035,"1,18317173220884E+018", eu e minhas amigas chegando no dia do juízo final pra uma defender a outra ,
1036,"1,18247985130084E+018", valeu obrigado yjb 🦢🇧🇷🏴󠁧󠁢󠁷󠁬󠁳󠁿,
1037,"1,18229956770396E+018", qualquer projeto político que realmente tenha compromisso com o povo brasileiro tem a obrigação de revogar a destruicao da previdencia,
1038,"1,17010993594806E+018", pufavô 🙏,
1039,"1,18310764667881E+018",eu amo um vídeo e vou salválo ,
1040,"1,18734795102425E+018", claro “piada”,
1041,"1,15289144767648E+018", por que bolsonaro ataca porque seu governo paga o maior salário do país aos professores ao invés de transf…,
1042,"1,18301751883693E+018",tculiberepacoteanticrime tcuvergonha somostodosmoro somostodosbolsonaro somostodoslavajato pacoteanticrimeja pacoteanticrimesim pacoteanticrime reformadaprevidencia previdenciaoumorte reformadaprevidenciaja stfnaomerepresenta stfvegonhanacional tcuinimigodobrasil ,direita
1043,"1,18210241767818E+018", nem tenho roupa pra isso ,
1044,"1,18161150879667E+018", vc está bem desinformado amiguinho segue a abaixo o que determina o tratado mercosulunião europeia 👇,
1045,"1,18266536348344E+018", bom diaa julia explicou direitinho aqui ,
1046,"1,14384831175921E+018",tentando voltar a admirar o confesso que está difícil,
1047,"1,17794143102715E+018", pão de sal é a melhor coisa do mundo misericórdia,
1048,"1,18280361396767E+018", olá pessoal temos um grupo no whats sobre política e atualidades venham participar ,
1049,"1,18320075287926E+018", vamos aumentar a correnteesquerdista e gritar lulalivre  companheiros 🚩 ,
1050,"1,18232082656729E+018", acontece demais é um tal de dividir herança de milhões de dólares com você proposta de sociedade  casamento e vai por ai a foraa maioria militar americano,
1051,"1,18320379162735E+018",barney não votaria no bolsonaro nem a pau a personalidade dele é anticonservadora marshal ia de marina e robin de hadad nenhum votaria no bolsonaro ,esquerda
1052,"1,18262930982506E+018",tirando ver minha mãe e minhas irmãs eu do vou pra arco por causa da maga viada e da maga sapatao,
1053,"1,17983832315575E+018", até qnd a vai deixar no comando do pq claramente a função dele no programa é corta o e dá razão pra chatitoa diretoria deveria colocar outro pra apresentar o programa e deixar só como comentarista,
1054,"1,18247784681351E+018", 6n8hk9ekfd 1 compra,
1055,"1,18306895804546E+018", tu viu que eles tiveram que aguentar essa ,
1056,"1,182407137429E+018", na prática vão reduzir ainda mais os salários menores da base da pirâmide mantendo supersalários intactos principal…,esquerda
1057,"1,18274735253007E+018", qhem745ma 15 reais 1 pedido,
1058,"1,18083905925988E+018", que os pais e mães deste país se lembrem sempre que a falta de proteção social que seus filhos terão ao crescer e envel…,
1059,"6,8524377650015E+017",slash boss,
1060,"1,18028494118943E+018", tá idai tô apaixonada,
1061,"1,18210077684967E+018", acerta esse espaço aí miga,
1062,"1,18233232877473E+018", é a tropa la do rodo que te fugueta ✌🎶 ,
1063,"1,15099001832183E+018", alan more,
1064,"1,18197192632912E+018", imagem espetacular da terra filmada da estação espacial por um astronauta fora da nave a distância da estação da te…,
1065,"1,18210357912298E+018", você foi embora sem fazer em mim💔,
1066,"1,18313123013459E+018", a day i’l never forget 🐷❤️🌟 ,
1067,"1,18250354356074E+018",caro vizinhopelo amor de vader desligue o som pois essa música já tocou umas 3x e só tá faltando a versão axé agora,
1068,"1,18235797096699E+018",vai ter lana e travis no lola eu to surtando,
1069,"1,18312016903764E+018", o meu começou aparecer bem no meio,
1070,"1,18316985038816E+018", achei que o evento perdeu muito em não convidar o para cantar mancada,
1071,"1,17702325420211E+018", hahahahahahahahaha é nós,
1072,"1,16505155565934E+018", a entrevista com simone simons está aqui ,
1073,"1,1812675255454E+018", o auge mo k,
1074,"8,60239534457581E+017", sabe o que cairia bem hoje o temer,
1075,"1,18306788862791E+018", congratulações ministro ernesto araujo você enobrece o brasil 🇧🇷 no exterior forçabrasil,
1076,"1,1823977067252E+018",em resumo o dinheiro destinado ao transporte público poderá ser utilizado para melhorias na mobilidade individualconfira no link ,
1077,"1,17648053881686E+018",canário belga disponível para venda fala com josé freitas fone 197260564nildo 197058845 ,
1078,"1,18274649152339E+018",díazcanel é nomeado presidente de cubacuba fez uma nova constituição o socialismo e o partido único permanecem mas o presidente tem mais poderes do que o antigo líder tinhamudou tudo para não mudar nada segue aquela velha ditadura que atrapalha a vida do seu povo,direita
1079,"2,10213526915133E+017",oh ,
1080,"1,15271756175217E+018", kkj,
1081,"1,15347602832665E+018", to boiando alguém explica,
1082,"1,18280311114196E+018", nah nah nah nah,
1083,"1,18314519769118E+018", i used to think my life was a tragedy ,
1084,"1,18316893782086E+018", como ele é feio uma versão pior do didi moco,
1085,"1,14685746031936E+018", é como eu sempre falo nada como trabalhar com engenharia avançada e pura alegria ,
1086,"1,1497064032438E+018",jesus,
1087,"1,18320264357082E+018", bendiciones😇venezuelaindígena ,
1088,"1,13087968692867E+018", 😂,
1089,"1,18319405779273E+018",total ,
1090,"1,18605094732109E+018",registro da minha participação no podcast do meu querido amigo que é deputado do psol no distrito federal reflexões sobre a conjuntura política brasileira e a construção de uma alternativa pela esquerda ,esquerda
1091,"1,18300946733358E+018", estava demorando ana carolina jatobá madrasta que matou isabela nardoni deixa prisão para o dia das crianças é…,
1092,"1,16728719237864E+018", alguns agradecimentos especiaisao são paulo por levar everton e mandar rodrigo caioao cruzeiro por falir e perder arras…,
1093,"1,18227539668493E+018", lembrando que hoje faltam apenas dois meses para pagar a primeira parcela da casa do carnaval do paracuru …,
1094,"1,09025889397066E+018", as oligarquias políticas também não fogem à regra pais corruptos que se mantiveram a vida inteira no poder fazem de s…,
1095,"1,18318785051222E+018", ministério público processa governo bolsonaro por falta de ação para conter mancha de óleo ,
1096,"1,1826988638928E+018", 38ª leias figurinhas q vc usa p flertar cm a pessoa ela tá salvando e flertando cm outra pessoa,
1097,"1,18231591679055E+018", lamentável tculiberepacoteanticrime tcuvergonha somostodosmoro somostodoslavajato pacoteanticrimeja pacoteanticrimesim pacoteanticrime reformadaprevidencia previdenciaoumorte reformadaprevidenciaja stfnaomerepresenta stfvegonhanacional tcuinimigodobrasil,direita
1098,"1,17839564192133E+018", e muito fácil usar uma adolescente com problemas psicológicosadvinda de família rica para alarmar um problema mundialjogo das marionetes é isso que está acontecendoestão usando e abusando de alguém com problemasse é que de fato sofre da tal síndrome de asperger,
1099,"1,18316191601494E+018", 🧠❤️ ,
1100,"1,01648584750238E+018",gostei de um vídeo  a serie 2  viramos caros de corida ‹ 18  amenic ›,
1101,"1,18224568464649E+018", corrida maluca,
1102,"1,17756269672999E+018", quando a farsa a jato chegará na famílicia bolsonaro é pro meu tc,esquerda
1103,"1,1831739494647E+018", pelo menos uma mente sensata por aquiobrigado por pagar seus impostos,
1104,"1,18061798110734E+018", este e louco mas tem razao,
1105,"1,1830587875461E+018",bora mais um sabadao ,
1106,"1,04059129976892E+018",preciso de fécula de mandioca em grande escala para desenvolver um produtoadivinha quem produzparana em plena amazôniae tenho q comprar de um fornecedor a 30km rsrs taserto,
1107,"1,08422894220106E+018",humas are so predictablecatfamily myhomans calicocat penélope peny ,
1108,"1,15921446010557E+018",pei ,
1109,"1,18275150522238E+018", saulo nos trends aeu qual foi a merda da vez ,
1110,"1,17802561826237E+018",o stf assim como boa parte do legislativo se esquecem com frequência que em última análise não passam de funcionários públicos  que existem por causa e para a população  vontade de cair fora e grande mesmo,
1111,"1,18082316162298E+018", o silvio santos é assim mesmo ele causa pq sabe que vão falar dele então se vc comenta da mais cartaz pra ele entende ele é assim mesmo mais é uma pessoa de um coração imenso pode ter certeza viu um abraço deus te abençoe,
1112,"1,18305416122458E+018", sentiu,
1113,"1,18303842384788E+018", ela não criticou por não entrarmos na ocde ela criticou por fazermos muitas concessões a troco de nada,esquerda
1114,"1,18318308205421E+018", kk pq uma pata,
1115,"1,17793121155514E+018",deu ceo no dia que nasci deus seja louvado em igreja nossa senhora do brasil ,
1116,"1,18311718895528E+018",só tô triste pelas minhas fotos que não foram salva k,
1117,"1,18280168088841E+018",im enjoying bob seger amp the silver bulet band  turn the page on classic rock chanel on ,
1118,"1,18213224985413E+018", ok,
1119,"1,18204119829647E+018", 💗,
1120,"1,18168980691449E+018", verdade zé ,
1121,"1,18448019470437E+018", pelo seu comentário e da maioria aqui da pra ver que não assistiram o conteúdo falar por falar é foda hein,
1122,"1,18316797170492E+018", semanas se passaram e a greta a onu o papa o macron e as ongs ainda não se manifestaram sobre o derramamento de óleo venezuelano,direita
1123,"1,06828662586682E+018",gostei de um vídeo de neve chegando no fonite temporada 7,
1124,"1,18235742447859E+018", porra de skol beats 150 bpm garota vc tem 14 anos vai estudar,
1125,"1,17911143654037E+018", na teoria avaliando o ciclo da indústria realmente deveria ter um ápice de crescimento entre 2022 e 2025 depois uma queda baseado principalmente no período 2011 e 2017 incentivo governamental é importante mas não tem relação alguma com cruzeiros,
1126,"1,18284374857474E+018", são tudo esquerdistas otarios,direita
1127,"1,18313405850896E+018", 🇧🇷 by floripa 💚💛 21 🔃️ e ✍️ ,
1128,"1,18248244710937E+018",se vc toca no meu boné eu te odeio n importa qm vc seja tnh asco n tem graça vc bater no meu boné aliás isso machuca meu nariz tbm n tem graça ele caindo no chão n vai mudar tua vida ver meu cabelo meus bonés são caros e eles incardem e desgastam por causa de imbecis ,
1129,"1,14563845437151E+018",deixa eu ver se entendi o direita sp em vez de protestar contra corrupção e a favor de moro foi provocar o mblbando de bocós os inimigos são a esquerda corrupta o patrimonialismo os conchavos brigar contra quem já fez tanto por esse país pra que em que isso ajuda ,direita
1130,"1,18318563950163E+018", seja bem vindopai obrigado por mais um dia por cuidar de mim e da minha família tão bem te entrego meus planos e…,
1131,"1,18316163860783E+018",amanhã novo post dobre a juventude na politica no blog sabe tudo,
1132,"1,18079215982762E+018",ain a anita é vulgarain anita é issoé aquilomeu filho o dia que você conseguir falar três línguas fluentes você pode falar dela aceita anitanorockinrio ,
1133,"1,18237007059454E+018", lista de comunistas atualizadathe ny timesthe economistle mondealemanha onumadonafhcreinaldo azevedopapa francisco…,esquerda
1134,"1,14792037664469E+018", nem fodendo k,
1135,"5,21066572278821E+017", em ritmo de balada tim music na rua traz felguk e outros djs à cidade via ,
1136,"1,18300573197026E+018",o céu do japão lindamente roxo e rosa à espera do tufão,
1137,"1,18263719473072E+018",el acaparamiento los revendedores penosos y dañinos fenómenos con los que convivimos y ante los cuales nadie debe permanecer al margen hay que enfrentarlos el combate es de todos hacer conciencia y denunciarlos ,
1138,"1,18193678518789E+018",quero ler qp skob,
1139,"1,18304178892121E+018", luiz pereira  reserva léo silva ,
1140,"8,46846340135051E+017", tbm não não faço ideia 😕😅,
1141,"1,18318747314649E+018", espero q perca o bebe ou nasça com deficiencia pra eles pagar severamente,
1142,"1,18318936772199E+018", in a government filed with lunatics bolsonaros minister of human rights family amp women may be the crazie…,
1143,"1,18068902990752E+018", 👏🖤❤,
1144,"1,18045159305927E+018",o que vai pelo mundo ,
1145,"1,18309541885239E+018", feliz dia das crianças obviamente me refiro aos pais conscientes  que incentivam seus filhos à estudarem e a brincarem d…,
1146,"1,18315360994665E+018", eu sou um cara calmo mano k,
1147,"1,18315644058176E+018", kk,
1148,"1,18131982924614E+018", ele lê é não entende,
1149,"1,16815813975099E+018", os alucinógenos voltaram à pauta da ciência não mais como causadores de vícios mas como aliados no tratamento de doença…,
1150,"1,1832038161093E+018", venezuelaindígena🌞feliz dia modoactivo☀️ 💞 💗 💜 💙 ❤️…,
1151,"1,18320848782168E+018", solo da 😭 ,
1152,"1,18306351352424E+018", irmadulce passa a ser chamada de “santa dulce dos pobres” preocupação com os menos favorecidos permeou até a escolha do…,
1153,"1,18271195002902E+018", “se” for provado que 23 navios soltaram óleo em nossas praias em retaliação ao governo atual essa ação criminosa não…,
1154,"1,17768711955434E+018",😍 em parque do mirim ,
1155,"1,1732105851206E+018",gol do flamengo gabriel corta para dentro e bate por cobertura e faz um golaço aos 43 do 1º tempo ,
1156,"1,18230436776186E+018", imagino o quão patético é a difusão da covardia inserida no cerne desses comentáriostão macho que ajudaria alguém a bater em outro alguémque molecagem,
1157,"1,18135169305905E+018", acabo de saber que o advogado suspeito de receber r 15 milhão do pc foi testemunha de dilma no processo de impeachm…,
1158,"1,165438813751E+018", da até nojo,
1159,"1,1781461590571E+018",eu sou fit mas não muito,
1160,"8,67058261840847E+017", por falta de honestidade estamos neste caos me poupe,
1161,"1,18051385888628E+018", melhor cena,
1162,"5,16665777253282E+017", olábom te encontrar,
1163,"1,18311124719938E+018",quando volto comendo as panelas depois de f1ns mas eu disse pra mamis que ia num lanche ,
1164,"1,18319772488953E+018", festa top demais,
1165,"1,18310030561086E+018",druids joke thre spirits were speaking together bout pormortis life one says  i love to be invisible amp intangiable other says  i love to scare persons the shy one says  whispering i love not shiting wica druid saturdaythoughts ,
1166,"1,17866648440031E+018", já pensou um brasil sem a esquerda eu prefiro nem imaginar ia ser um completo deserto de idéias tédio morteuma n…,esquerda
1167,"1,18296757143336E+018", new song next wek,
1168,"1,18260400286273E+018", 6s out now glo up ,
1169,"1,1398353899576E+018", o que ouve com o site,
1170,"1,13857762342308E+018", quando gostava quais que você curtia tipo alan more ou stan le,
1171,"1,17739678902194E+018",🤫 ,
1172,"1,18268166296829E+018", kk,
1173,"1,1802569979015E+018",a tristeza da sexta é o gim acabar,
1174,"1,11327188319624E+018", bolsonaroéumeme,
1175,"1,1831903847778E+018", justiça dá 48 horas para união montar barreiras contra óleo em sergipe as manchas de óleo que contaminam as praias do…,
1176,"1,18286801274922E+018", lista de bandeirinhas que n pode usar brasil estados unidos israel e agr a de hong kong n entendo pq eles fazem isso se apoiam um cara que claramente apoia a volta da ditadura,
1177,"1,18311903752347E+018", af lt3,
1178,"1,05817641832307E+018", tem sim atende por ,
1179,"1,09386636953011E+018", is fre and has great maven git and aplication servers integration,
1180,"1,18318298193616E+018", nossasenhoraaparecida abençoa o nosso brasil e livráo de todos aquele que desejam o mal do país 🙏🏽🙏🏽🙏🏽🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 h…,
1181,"1,15806868493559E+018",tenho tantas maravilhas pelas que agradecer meu deus que hoje direi apenas obrigada senhor ✅férias concluída com sucesso em alto calçado espirito santo brazil ,
1182,"1,18320412865222E+018", familiares são as pessoas mais difíceis de evangelizar parece que existe uma trava na hora de mostrar que estão vivendo no erro ,
1183,"1,1831556169714E+018", aguradarei anciosamente,
1184,"1,17006127382179E+018", guga tá tentando fazer vc entender o que vc não quer ver o momento está como esse por que o chefe de estado não sabe governar mais de 30 dias no governo projeto zero pelo contrário só faz destruir o pouco de política pública que existe,
1185,"1,13392141333585E+018", compartilhem com seus familiares e amigos não há surto de meningite no estado esta possibilidade está descartadaé uma…,
1186,"1,18305495481626E+018", da sua mãe vá lá chupar,
1187,"1,14746397944019E+018", e como ficará a situação do que já se lançou a pré candidato a vice de bolsonaro em 202,
1188,"1,18318970470497E+018", dominique com calça rasgada no joelho tudo pra mim ,
1189,"1,18191587801266E+018",chico buarque recebeu o maior prêmio da língua portuguesa é um orgulho p o brasil bolsonaro só é reconhecido mundialmente por ex pela destruição que instalou no meio ambiente apesar de você presidente ñ precisaremos chegar em 2026 p ser outro dia,esquerda
1190,"1,18125888541344E+018",para acompanhar filhas autistas pedreiro faz aulas de balé ,
1191,"1,18280531117181E+018", imagine só o senhor envolvido com coisa errada que gente ruim né,
1192,"1,09601804252024E+018", homofobiaécrime écrimesim,esquerda
1193,"1,14150987175139E+018",qomi ,
1194,"1,18287202761255E+018", “não gosto quando você não me conta as coisas a pior coisa que você pode fazer é me deixar de fora” — breaking badht…,
1195,"1,18224158602293E+018",apakbaha filme via ,
1196,"1,18318307062886E+018", parece que ela acertou o calo daquela turminha que sexualiza crianças o tempo todo defeca na rua desrespei…,
1197,"1,1824054151219E+018",essa múmia da cris lobo quer vigilância no mar kk a culpa agora é do presidente vcs são muito é cara de pau muito lixo edicao18,
1198,"1,18320924379471E+018", el 70  del empleo mundial es creado por pequeñas empresas y trabajadores autónomos estudio oit …,
1199,"1,18100315448323E+018", espn flaminion lambedores de botas do varmengo junto com a fox e a globo 🤣,
1200,"1,16637074232336E+018",filiese ao psl 🇧🇷 ,direita
1201,"1,14759661047561E+018",praiadareiabranca verão fimdetarde em areia branca beach ,
1202,"1,12373578539879E+018", o ressentimento do ministro da educação provocará um efeito reverso terá o engajamento de todos os setores acadêmicos,
1203,"1,18310378506285E+018", sdv,
1204,"1,18300777765816E+018", surpresa semiótica signo para entendedores ,
1205,"1,18100581930078E+018",caralho faz uma hora que pedi um lanche e ainda não chego,
1206,"1,08387394645647E+018",acabou de publicar uma foto ,
1207,"1,18640160993017E+018",tre decidiu cassar o deputado luis augusto lara no âmbito da ação promovida pelo mp e pelo psol os votos foram considerados válidos para a coligação o que é uma contradição evidente vamos ao tse em busca do mandato para ,
1208,"8,62808736183837E+017",mais uma grande festa com a banda damaris e seus belair21 maio ,
1209,"1,18316290678505E+018",serra recebeu r 524 milhões em propina diz delator da odebrecht ,
1210,"1,18300036289613E+018",12 de outubro é o nascimento de laudelina campos melo laudelina presidiu e criou a primeira associação das empregadas domésticas no brasil e batiza o principal curso da emancipa mulher escola feminista e antirracista criada por mim em 2017 a luta das mulheres muda o mundo ,esquerda
1211,"1,18317026985633E+018", the world would be a beter place if manuscripts that have smal mistakes but are stil comprehensible could go through p…,
1212,"1,18319231167469E+018", david bowie,
1213,"1,18318403942927E+018", ese ministro é porreta,
1214,"1,18258941992631E+018", é assim que eu penso o presidente não fez toda aquela presepepada para acertar que um dia o brasil entrará para a ocda,
1215,"1,18313692479144E+018",a paz está selada em westeros ,
1216,"1,18307307242703E+018", luciano hang o véio da havan entrou na onda do diadascriancas e postou foto dele c 9 anos ,
1217,"1,18235632162408E+018", propuesta y aprobada candidatura a eleciones del consejo de estado merecido reconocimiento a quienes concluyen digna…,
1218,"1,18319994947292E+018", quando eu to de mau humor e alguém vem me incomodar ,
1219,"3,03311200308056E+017",confira o meu novo website via ,
1220,"1,18223631226442E+018", quem quer arruma um jeito quem não quer inventa desculpa ,
