,id,normalize,posicionamento
849,"1,11384876498339E+018","['assim', 'como', 'sua', 'conjeo', 'ministro', 'faz', 'sua', 'estreia', 'aqui', 'no', 'tuiter', 'seja', 'bemvindo', 'ministro', 'esteja', 'sobre', 'nossa', 'vigilancia']",esquerda
850,"1,16416964271955E+018","['trabalhar', 'a', 'amazonia', 'esta', 'pegando', 'fogo', 'seu', 'inepto', 'forabolsonaro']",esquerda
851,"1,17841757463325E+018",['benzadeus'],
852,"1,18318232020919E+018","['1', '2', '3', 'errados', 'agora', 'o', 'respeito', 'como', 'ponto', 'fraco', 'querido', 'vc', 'nao', 'entendeu', 'realmente', 'nada']",
853,"1,18222739831985E+018","['tenis', 'do', 'azar', 'agora', 'que', 'viu', 'tem', 'que', 'dar', 'rt', 'em', '1min', 'ou', 'vai', 'repetir', 'de', 'ano']",
854,"1,18263738118854E+018","['so', 'uma', 'sigla', 'pode', 'descrever', 'esse', 'lance', 'do', 'thony', 'anderson', 'p', 'q', 'p', 'seria', 'um', 'golaco', 'se', 'nao', 'fosse', 'pela', 'grande', 'defesa']",
855,"1,18698934871933E+018","['eduardo', 'bolsonaro', 'a', 'embaixada', 'em', 'washington', 'e', 'a', 'lideranca', 'do', 'psl', 'uma', 'dificil', 'decisao', 'que', 'muito', 'me', 'orgulha']",direita
856,"1,18313649992097E+018","['o', 'presidente', 'miliciano', 'tem', 'titica', 'de', 'galinha', 'na', 'cabeca', 'meu', 'deus', 'tenha', 'piedade', 'de', 'nossas', 'criancas', 'bolsonaroenvergonhaobrasil', 'bolsolixo', 'bolsominions', 'bolsonarovergonhainternacional', 'lulalivre', 'libertemoestadista', 'essavergonhaeunaocarrego', 'esquerdistasseguemesquerdistas']",esquerda
857,"1,18477763627653E+018","['in', 'opiniontimothy', 'snyder', 'writes', 'hitler', 'and', 'the', 'nazis', 'found', 'a', 'simple', 'slogan', 'they', 'repeated', 'again', 'and', 'again', 'to', 'discredit', 'repor']",
858,"1,18321130150341E+018","['caos', 'y', 'violencia', 'levan', 'a', 'imponer', 'toque', 'de', 'queda', 'en', 'quito', 'afp']",
859,"1,18175862242408E+018","['o', 'conservador', 'e', 'reformista', 'restaurador', 'construtor', 'reformista', 'porque', 'aprimora', 'o', 'que', 'pode', 'ser', 'reformado']",direita
860,"1,14951581474939E+018","['voltando', 'a', 'falar', 'sobre', 'quadrinhos', 'uns', 'videos', 'que', 'eu', 'acho', 'muito', 'interessante', 'seria', 'voce', 'fazer', 'uma', 'analise', 'sobre', 'as', 'obras', 'que', 'mesclavam', 'hqs', 'e', 'musicas', 'o', 'michael', 'alred', 'tem', 'diversas', 'obras', 'do', 'genero', 'assim', 'como', 'neil', 'gaiman']",
861,"1,18251123339786E+018","['porco', 'nogento', 'esse', 'chupin', 'do', 'frota', 'faz', 'essa', 'mesma', 'proposta', 'pro', 'doria', 'ele', 'vai', 'aceitar', 'com', 'certeza', 'dois', 'arrombados', 'do', 'discover', 'no', 'gogle']",direita
862,"1,14875668653194E+018","['muito', 'inocente']",
863,"1,18193635196239E+018","['marcou', 'como', 'tenho', 'ira', 'skob']",
864,"1,18315673058847E+018","['satanas', 'governa', 'a', 'igreja', 'atraves', 'do', 'papacao', 'e', 'uma', 'vergonha', 'um', 'ser', 'repugnante', 'comunista', 'desses', 'ter', 'escolhido', 'o', 'nome', 'francisco', 'que', 'esse', 'sim', 'foi', 'um', 'servo', 'fiel', 'a', 'deus', 'e', 'aos', 'mais', 'necessitadospapaenvergonhafrancisco']",direita
865,"1,18711173869465E+018","['quao', 'longe', 'voce', 'iria', 'para', 'defender', 'seu', 'politico', 'de', 'estimacao', 'o', 'moco', 'aqui', 'virou', 'somelier', 'de', 'piru']",
866,"1,18316734517233E+018","['ave', 'marianos', 'seus', 'andoresrogai', 'por', 'nosos', 'pecadoresabencoai', 'nestas', 'terras', 'morenasseus', 'riosseus', 'campos', 'e', 'as', 'noite']",
867,"1,18316207809958E+018","['o', 'emprego', 'dos', 'sonhos', 'de', 'quem', 'gosta', 'de', 'twitar']",
868,"1,18271516233746E+018","['formatura', 'dos', 'novos', 'sargentos', 'da', 'pm', 'em', 'sao', 'paulosp', 'microfone', 'anuncia', 'doria', 'e', 'depois', 'anuncia', 'bolsonaro', 'hoje']",
869,"1,08586639023241E+018","['anticast', '375', 'negocios', 'de', 'impacto', 'e', 'transformacao', 'socialentrevistei', 'a', 'sobre', 'o', 'crescimento', 'de', 'modelos', 'de', 'negoci']",
870,"1,18306074197855E+018","['essa', 'foi', 'por', 'pouco']",
871,"1,14371477085767E+018","['tenha', 'orgulho', 'do', 'amor', 'da', 'sua', 'vida']",
872,"1,18317060070305E+018","['estou', 'aqui', 'ha', '24', 'horas', 'e', 'ninguem', 'me', 'ofereceu', 'ainda', 'um', 'cigarro', 'de', 'maconha', 'e', 'nenhuma', 'menina', 'introduziu', 'um', 'crucifixo', 'na', 'vagina']",
873,"1,18320017085247E+018","['eu', 'to', 'assistindo', 'star', 'wars', 'que', 'ta', 'passando', 'na', 'mas', 'a', 'real', 'e', 'que', 'eu', 'nao', 'to', 'entendo', 'nada']",
874,"1,1824765717787E+018",['adoro'],
875,"1,18703488974656E+018","['50', 'da', 'populacao', 'nao', 'tem', 'onde', 'colocar', 'as', 'fezes', 'na', 'sua', 'casa', 'milhares', 'de', 'pessoas', 'morrem', 'por', 'diarreia', 'no', 'brasil']",
876,"1,17959262244208E+018","['entao', 'para', 'de', 'puxar', 'o', 'saco', 'de', 'fascista']",esquerda
877,"1,1826832402195E+018","['i', 'love', 'this', 'art', 'cover']",
878,"1,18227724063098E+018","['progressao', 'industria', 'cresce', 'em', '1', 'dos', '15', 'locais', 'pesquisados', 'pelo', 'ibgesse', 'e', 'o', 'brasil', 'saindo', 'do', 'buraco', 'que', 'a', 'esquerdalha', 'deixou']",direita
879,"1,18248839573982E+018","['harry', 'styles', 'esta', 'nas', 'principais', 'capas', 'de', 'musica', 'no', 'spotify', 'primeiro', 'single', 'pode', 'estar', 'bem', 'perto', 'ai', 'meu', 'deus', 'htps']",
880,"1,17814718890973E+018","['logico', 'reformada', 'previdencia', 'ja']",direita
881,"1,18199870855412E+018","['o', 'laranjal', 'psl', 'tah', 'pegando', 'fogo']",esquerda
882,"1,18281578491093E+018","['70', 'livros', 'lidos', 'esse', 'ano', 'media', 'de', '2', 'por', 'semana', 'longe', 'dos', 'meus', 'tempos', 'aureos', 'em', 'que', 'eu', 'conseguia', 'ler', 'mais', 'de', '10', 'por', 'ano']",
883,"1,18319817725358E+018","['queria', 'k']",
884,"1,18308170954335E+018","['em', 'boston', 'encontrei', 'com', 'camaradas', 'do', 'dsa', 'organizacao', 'politica', 'que', 'se', 'fortalece', 'a', 'cada', 'dia', 'na', 'defesa', 'do', 'socialismo', 'nos', 'eua', 'o', 'enfrentamento', 'deles', 'ao', 'governo', 'trump', 'e', 'inspirador', 'bem', 'como', 'a', 'luta', 'em', 'defesa', 'dos', 'direitos', 'das', 'mulheres', 'a', 'luta', 'dos', 'trabalhadores', 'e', 'internacional']",esquerda
885,"1,10158391039858E+018","['mp', 'da', 'parecer', 'favoravel', 'a', 'saida', 'de', 'lula', 'da', 'prisao', 'para', 'ir', 'ao', 'velorio', 'do', 'neto', 'governo', 'do', 'parana', 'coloca', 'aviao', 'a', 'disposicao']",
886,"1,1831074245946E+018","['venezuela', 'e', 'cuba', 'incendiando', 'o', 'tribunal', 'para', 'queimar', 'documentos', 'que', 'incriminam', 'a', 'rafael', 'correia', 'eles', 'estao', 'derramando', 'piche', 'na', 'costa', 'brasileira', 'tambem', 'para', 'manchar', 'a', 'imagem', 'do', 'brasil', 'la', 'foravenezuela', 'e', 'cuba', 'querem', 'desestabilizar', 'a', 'america', 'latina']",direita
887,"1,18319952397334E+018","['o', 'melhor', 'presidente', 'do', 'mundo']",
888,"1,17017636783042E+018","['mourao', 'ainda', 'existe']",
889,"1,18320629968684E+018","['tu', 'vai', 'chorar', 'vou', 'nao', 'seus', 'olhos', 'ta', 'cheio', 'de', 'lagrimas', 'eu', 'to', 'bemeu', 'engolindo', 'o', 'choro']",
890,"1,1831688594419E+018","['quem', 'e', 'a', 'milicia', 'digital', 'que', 'persegue', 'opositores', 'agora']",
891,"1,18081443974397E+018","['pois', 'ea', 'nossa', 'justica', 'assiste', 'a', 'isso', 'impassivel']",
892,"1,18066633791765E+018","['mulher', 'tu', 'num', 'era', 'da', 'igreja']",
893,"1,00294631826702E+018","['messi', 'gt', 'ronaldinho', 'gaucho', 'gt', 'zidane', 'gt', 'ronaldo', 'fenomeno', 'gt', 'cristiano', 'ronaldo']",
894,"1,18303007153316E+018","['um', 'crime', 'dessa', 'magnitude', 'n', 'foi', 'esclarecido', 'e', 'tanta', 'importancia', 'q', 'vou', 'ligar', 'o', 'ar', 'condicionado', 'pra', 'dormir']",
895,"1,1831329619081E+018","['serve', 'para', 'os', 'evangelicos', 'tambem', 'de', 'esquerda', 'deixar', 'de', 'pagar', 'o', 'dizimo']",esquerda
896,"1,18269957737328E+018","['nao', 'vao', 'conseguir']",
897,"1,18316779951619E+018",['escandaloso'],
898,"1,17928410172088E+018","['na', 'tua', 'voz', 'maringa', 'ganhou', 'um', 'motivo', 'pra', 'se', 'orgulhar', 'e', 'eu', 'sorri', 'todas', 'as', 'vezes', 'que', 'te', 'ouvi', 'cantar', 'obrigado']",
899,"1,183130340141E+018","['au', 'ziam', 'wrong', 'season', '3', 'zayn', 'perdeu', 'tudo', 'e', 'liam', 'o', 'perdeu', 'apos', 'o', 'sumico', 'de', 'zayn', 'liam', 'precisara', 'passar', 'por', 'cima', 'do', 'sofrimen']",
900,"1,16124825705563E+018","['essa', 'lancha', 'ta', 'igual', 'o', 'cerebro', 'dele', 'ruim', 'de', 'pegar', 'k']",
901,"1,17298812446673E+018","['aonde', 'tiver', 'um', 'brasileiro', 'nos', 'representando', 'o', 'alambrado', 'estara', 'junto', 'parabens']",
902,"1,1399563522211E+018","['mauro', 'nao', 'sei', 'ao', 'certo', 'se', 'o', 'moro', 'cometeu', 'ato', 'ilicito', 'mas', 'uma', 'coisa', 'tenho', 'certeza', 'uma', 'quadrilha', 'foi', 'desbaratada', 'ai', 'vem', 'minha', 'pergunta', 'muda', 'se', 'tudo', 'por', 'erro', 'de', 'procedimento']",
903,"1,18241743584188E+018","['vergonhalheia', 'bolsonaroenvergonhaobrasil', 'bolsonarovergonhainternacional', 'bozonaronaomerepresenta', 'lulalivre', 'libertemoestadista', 'lulanobeldapaz', 'resistencia', 'vazajato', 'esquerdistasseguemesquerdistas']",esquerda
904,"1,08524683719865E+018","['ta', 'nao', 'carlota', 'voce', 'esta', 'um', 'file']",
905,"1,18207879986274E+018","['deveria', 'se', 'reunir', 'tb', 'com', 'as', 'maes', 'e', 'esposas', 'que', 'tiveram', 'seus', 'filhos', 'e', 'maridos', 'assassinatos', 'por', 'bandidos']",direita
906,"8,79577549092909E+017",['k'],
907,"1,18211434767552E+018",['obrigada'],
908,"1,18301613149126E+018",[],
909,"1,18303004367463E+018","['o', 'governo', 'precisa', 'parar', 'com', 'bravata', 'e', 'urgente', 'que', 'exerca', 'seu', 'papel', 'de', 'mediador', 'de', 'uma', 'solucao', 'ao', 'caos', 'que', 'se', 'encontra', 'a', 'saude', 'publica', 'em', 'nossa', 'cidade']",
910,"1,18314942346917E+018","['as', 'incomprensoes', 'sobre', 'o', 'artigo', 'de', 'hadad', 'na', 'folha', 'por', 'luis', 'nassif']",
911,"1,18307922922063E+018",[],
912,"1,18306516851272E+018","['um', 'xbox', 'one', 'x']",
913,"1,18318731993696E+018","['ultimamente', 'eu', 'to', 'sem', 'paciencia']",
914,"1,18229372149844E+018","['mas', 'boicotar']",
915,"5,178629407884E+017","['o', 'debate', 'hoje', 'comecou', 'quente']",
916,"1,17119228978964E+018","['passando', 'pra', 'dizer', 'que', 'e', 'uma', 'merda']",
917,"1,16344209827369E+018","['nos', 'queda', 'poco', 'tiempo', 'para', 'inscribir', 'la', 'cedula', 'de', 'ciudadania']",
918,"1,18259703189174E+018","['eu', 'sei', 'demais', 'que', 'e', 'mas', 'e', 'possivel']",
919,"1,18319025919195E+018","['sonhar', 'com', 'a', 'pessoa', 'e', 'acordar', 'sem', 'ela', 'meu', 'deus', 'q', 'sentimento', 'inferno']",
920,"1,16790612232322E+018","['em', '31', 'de', 'agosto', 'de', '2016', 'alertei', 'o', 'golpe', 'nao', 'foi', 'cometido', 'apenas', 'contra', 'mim', 'e', 'contra', 'o', 'meu', 'partido', 'isto', 'foi', 'apenas', 'o', 'comeco']",esquerda
921,"1,16972172641191E+018","['mas', 'qual', 'foi', 'o', 'erro', 'de', 'previsao', 'as', 'projecoes', 'em', '20167', 'incorporavam', 'a', 'aprovacao', 'da', 'reforma', 'da', 'previdencia', 'em']",
922,"1,18275279793203E+018","['por', 'favor', 'usem', 'bom', 'diatardenoite', 'com', 'licenca', 'por', 'favor', 'obrigadaoalem', 'de', 'ser', 'de', 'graca', 'faz', 'bem', 'a', 'todos']",
923,"1,18282824370085E+018","['aquela', 'mordida', 'de', 'bis', 'amiga']",
924,"1,18154387562796E+018","['so', 'ele', 'viu', 'isso']",
925,"1,16630545164401E+018","['vamos', 'ajudar', 'o', 'mocinhosalario', 'minimo', 'r', '980dolar', 'r', '415libra', 'r', '508ouro', 'r', '20364idh', 'brasil', '075desemp']",
926,"1,17471373212933E+018","['pelo', 'menos', 'ele', 'e', 'bem', 'avaliado']",
927,"1,18318446677848E+018","['queria', 'morar', 'sozinho', 'mas', 'o', 'povo', 'daqui', 'de', 'casa', 'n', 'quer', 'ir', 'embora']",
928,"1,1831941936043E+018","['exclusivo', 'mensagens', 'de', 'whatsap', 'revelam', 'como', 'atua', 'a', 'militancia', 'virtual', 'bolsonarista', 'minha', 'reportagem', 'na', 'capa', 'da', 'crusoe', 'o']",
929,"1,18212671515968E+018","['anospassei', 'dois', 'dias', 'achando', 'que', 'eu', 'tava', 'sempre', 'cagando', 'nas', 'calcas', 'pq', 'minha', 'menstruacao', 'veio', 'num', 'tom', 'diferente', 'do', 'n']",
930,"9,40987777067254E+016","['opiniao', 'o', 'que', 'tirone', 'deve', 'fazer', 'com', 'o', 'fluminense', 'no', 'caso', 'martinucio', 'via', 'pontape']",
931,"1,17665248269457E+018","['e', 'voce', 'politicos', 'sao', 'os', 'culpados', 'pelas', 'mortes', 'de', 'inocentes', 'porque', 'engavetaram', 'o', 'pacote', 'anticrime', 'do', 'ministro', 'sergio', 'moro', 'para', 'salvarem', 'as', 'proprias', 'peles']",direita
932,"1,18245640788873E+018",['nobelprizeforlula'],
933,"1,18674827669716E+018","['otima', 'noticia']",
934,"1,18315020262833E+018","['nao', 'e', 'e', 'jornalismo', 'serio', 'de', 'felipe', 'moura', 'brasil', 'e', 'de', 'crusoe', 'vale', 'a', 'pena', 'voce', 'estudar', 'um', 'pouco', 'mais', 'garoto']",
935,"1,17805074015524E+018","['a', 'capacidade', 'de', 'reproducao', 'do', 'ser', 'humano', 'o', 'vizinho', 'aqui', 'de', '37', 'anos', 'acabou', 'de', 'ter', 'o', 'setimo', 'filho']",
936,"1,18282167794995E+018","['tadinho', 'de', 'voce', 'filho', 'a', 'baba', 'cortou', 'o', 'lacre', 'do', 'seu', 'nike', 'of', 'white', 'de', 'r', '170', 'tadinho', 'filho', 'vai', 'ter', 'que', 'usar', 'se']",
937,"1,14323366738228E+018","['peniche', 'baleal']",
938,"1,17874075162009E+018","['esse', 'nao', 'tem', 'credibilidade', 'e', 'maluco']",
939,"1,14548259343084E+018","['gema', 'dura', 'e', 'melhor']",
940,"9,69958212077224E+017","['o', 'que', 'dizer', 'desta', 'foto']",
941,"1,18261879184031E+018",['fatality'],
942,"7,82547180816957E+016","['e', 'o', 'estadio', 'palestra', 'sai', 'quando']",
943,"1,1815830088575E+018","['vai', 'cuspir', 'na', 'laranja', 'que', 'chupou']",
944,"1,18263402969219E+018","['hoje', 'o', 'gogle', 'faz', 'uma', 'homenagem', 'a', 'maria', 'firmina', 'a', 'primeira', 'romancista', 'negra', 'que', 'publicou', 'ursula', 'em', '1857', 'e', 'que', 'tambem']",
945,"1,18319002142109E+018","['obrigado', 'kaiquefas', 'vcs', 'aumentaram', 'as', 'viwes', 'do', 'meu', 'lomotif']",
946,"1,18264405167118E+018","['pensar', 'em', 'trocar', 'o', 'pt', 'por', 'outra', 'proposta', 'acho', 'valido', 'saudavel', 'e', 'democratico', 'porem', 'vc', 'e', 'a', 'maioria', 'da', 'populacao', 'fizeram', 'a', 'pior', 'escolha', 'possivel', 'nao', 'ver', 'um', 'desvio', 'de', 'carater', 'e', 'nao', 'perceber', 'as', 'atrocidades', 'que', 'esse', 'cara', 'fala', 'e', 'faz', 'e', 'de', 'uma', 'cegueira', 'absurda']",esquerda
947,"1,10596235627681E+018","['configure', 'your', 'server', 'to', 'host', 'the', 'python', 'ap', 'send', 'your', 'lan', 'or', 'wan', 'ip', 'as', 'your', 'atack', 'schema', 'you', 'can', 'use', 'services', 'like', 'ngrok', 'to', 'make', 'the', 'whole', 'process', 'easy']",
948,"1,18204220024859E+018","['vc', 'e', 'seu', 'melhor', 'amigo', 'tambem', 'tem', 'conexao', 'mental']",
949,"1,183140566844E+018","['versao', 'gorda', 'da', 'maria', 'louca', 'do', 'rosario']",
950,"1,16252247830604E+018","['isso', 'e', 'ruim']",
951,"1,18239565629355E+018","['estao', 'com', '50', 'dias', 'de', 'vida', 'e', 'disponiveis', 'para', 'pronta', 'entrega']",
952,"1,18311777812918E+018",['eca'],
953,"1,14903201071699E+018","['mexer', 'no', 'celular', 'para', 'disfarcar', 'e', 'tao', 'eu']",
954,"1,17752470741285E+018","['vc', 'e', 'um', 'cara', 'triste', 'eduardo', 'vc', 'e', 'um', 'lembrete', 'aos', 'pais', 'pra', 'que', 'declarem', 'seu', 'amor', 'aos', 'seus', 'filhos', 'pra', 'que', 'ao', 'crescerem', 'nao', 'se', 'tornem', 'voce']",
955,"1,15629144102454E+018","['andreaza', 'sempre', 'puxou', 'saco', 'tentava', 'defender', 'e', 'justificar', 'as', 'sandices', 'do', 'bozo', 'e', 'verdade', 'mas', 'o', 'absurdo', 'passou', 'do', 'limite', 'do', 'q', 'seria', 'normal', 'para', 'o', 'de', 'quer', 'forma', 'seja', 'bem', 'vindo', 'a', 'lucidez', 'andreaza']",esquerda
956,"1,18289777952757E+018","['se', 'fosse', 'nos', 'dias', 'de', 'hoje', 'ele', 'finalizaria', 'tudo', 'isso', 'porque', 'o', 'pt', 'destruiu', 'a', 'minha', 'vida']",direita
957,"1,04837597908799E+018","['quer', 'aprender', 'a', 'fazer', 'salsicha']",
958,"1,18319826555205E+018","['1', 'cansado', 'de', 'pegar', 'transporte', 'publico', 'em', 'situacao', 'irregular', 'e', 'desconfortavel', 'o', 'passageiro', 'da', 'viacao', '369', 'enviou', 'essas', 'fotos', 'vale', 'ressaltar', 'que', 'isso', 'foi', 'ontem', 'literalmente', 'numa', 'sexta', 'feira', 'sentido', 'central', 'do', 'brasil']",
959,"1,18307886575908E+018","['por', 'nada']",
960,"1,18310174972232E+018","['estao', 'instituindo', 'o', 'caos', 'promovendo', 'o', 'estado', 'onde', 'a', 'justica', 'protege', 'os', 'criminosos', 'e', 'penaliza', 'o', 'cidadao', 'pagad']",
961,"1,18121136009875E+018","['iron', 'maiden', 'e', 'o', 'sistema', 'eterno', 'de', 'jumentos']",
962,"1,17758760011639E+018",['parabens'],
963,"1,18319946846174E+018","['porra', 'marcela', 'q', 'susto', 'desgraca']",
964,"1,18320013199225E+018","['o', 'macron', 'tem', 'que', 'sentir', 'na', 'pele', 'que', 'nao', 'e', 'a', 'amazonia', 'que', 'esta', 'queimando', 'e', 'sim', 'paris']",direita
965,"1,18260532712195E+018","['mais', 'uma', 'noite', 'espetacular', 'conquistamos', 'os', 'tres', 'pontos', 'e', 'seguimos', 'firmes', 'no', 'obrigado', 'pelo', 'show', 'nacao', 'voces', 's']",
966,"1,17971379193798E+018","['hipocrisia', 'no', 'rock', 'in', 'rio', 'povo', 'que', 'gritava', 'salvem', 'a', 'amazonia', 'e', 'do', 'outro', 'a', 'comlurb', 'contabilizando', '162', 'toneladas', 'de', 'lixo', 'nos', 'primeiros', 'dias', 'do', 'festival', 'de', 'rock']",esquerda
967,"1,18672523550621E+018","['confirmados2810', 'sp', '19h', 'na', 'da', 'fradique2910', 'rj19h', 'na', 'da', 'voluntarios', 'da', 'patria3010', 'bh', '19h', 'na', 'livraria', 'leitura310', 'cuiaba', 'no', '01', 'goiania', '18h', 'na', 'puc', 'goias', 'campus', 'v051', 'poa', '18h30', 'na']",
968,"1,183194006228E+018","['eu', 'na', 'minha', 'vida', 'jamais', 'soube', 'de', 'uma', 'menina', 'enfiando', 'um', 'crucifixo', 'na', 'vaginas', 'fantasias', 'sexuais', 'da', 'ministra', 'damares', 's']",esquerda
969,"1,18260908112058E+018","['bom', 'dia', 'para', 'quem', 'esta', 'com', 'reportagem', 'publicada', 'em', 'gauchazh', 'na', 'no', 'e', 'no']",
970,"1,18316673998461E+018","['o', 'unico', 'erro', 'da', 'historia', 'do', 'brasil', 'foi', 'deixar', 'de', 'ser', 'uma', 'monarquia']",direita
971,"1,18318181600352E+018","['queria', 'comer', 'algo', 'gostoso', 'hoje']",
972,"1,17628360141719E+018","['eu', 'logo', 'menos']",
973,"4,77698269780501E+016","['vamos', 'contribuir', 'novositebambi']",
974,"1,18318086966783E+018","['tem', 'que', 'ter', 'uma', 'paciencia', 'dos', 'caralhos', 'mesmo', 'hein', 'c', 'i', 'n', 'i', 's', 'm', 'o', 's', 'a', 't', 'a', 'n', 'i', 'c', 'o']",
975,"1,18238870390745E+018","['sds', 'do', 'meu', 'ex']",
976,"1,18232504711511E+018","['us', 'turns', 'down', 'brazils', 'oecd', 'bid', 'after', 'publicly', 'endorsing', 'it', 'in', 'a', 'leter', 'pompeo', 'says', 'trump', 'only', 'backs', 'argentina', 'and']",
977,"1,18736284550946E+018","['audiencia', 'publica', 'sobre', 'sofrimento', 'psiquico', 'dos', 'trabalhadores', 'da', 'seguranca', 'publica', 'e', 'da', 'educacao', 'a', 'saude', 'mental', 'dos', 'profissionais', 'de', 'duas', 'das', 'principais', 'categorias', 'de', 'servidores', 'do', 'estado', 'precisa', 'ser', 'levada', 'a', 'serio']",
978,"1,15678567616104E+018",['somostodoscaiocopola'],
979,"1,15332716897965E+018",['fato'],
980,"1,12145467168671E+018","['todos', 'convidados', 'evento', 'gratuito']",
981,"1,18313641968393E+018","['quando', 'voce', 'junta', 'principe', 'pastores', 'bolsonaristas', 'em', 'um', 'lugar', 'so', 'nao', 'sei', 'como', 'o', 'capeta', 'nao', 'ta', 'sendo', 'palestrante', 'nesse', 'congresso']",esquerda
982,"7,38089155847148E+017",['yes'],
983,"1,18421018317992E+018","['e', 'olha', 'a', 'esquerda', 'roubando', 'o', 'povo', 'pt', 'faz', 'campanha', 'para', 'pedir', 'dinheirodo', 'povo', 'para', 'soltar', 'o', 'ladrao', 'lulamolusco', 'inacreditavel', 'como', 'a', 'populacao', 'ainda', 'cai', 'nessa', 'pegadinha', 'kpt', 'afundou', 'o', 'paisptnuncamais', 'luladrao']",direita
984,"1,13395066764569E+018","['a', 'bola', 'giratoria', 'so', 'serve', 'de', 'enfeite', 'mesmo', 'mais', 'nada']",
985,"1,13279331276159E+018","['que', 'desespero']",
986,"1,18320761165675E+018","['a', 'oposicao', 'ao', 'bolsonarismo', 'nao', 'se', 'chama', 'esquerdao', 'nome', 'e', 'sanidade']",esquerda
987,"1,18317975634863E+018","['vao', 'comer', 'ate', 'as', 'caixas', 'do', 'tarja', 'preta']",
988,"1,18260591207218E+018","['mais', 'uma', 'conquista', 'continuamos', 'na', 'luta', 'segueolider', 'flamengo']",
989,"1,18714352341553E+018","['o', 'nivel', 'das', 'conversas', 'desconstroi', 'tudo', 'que', 'tentam', 'macular', 'ao', 'brasil', 'vamos', 'ganhando', 'a', 'confianca', 'de', 'outros', 'paises', 'e', 'mostrando', 'um', 'brasil', 'confiavel', 'e', 'querendo', 'desenvolver', 'negocios', 'sem', 'amarras', 'ideologicas', 'coisa', 'exclusiva', 'no', 'passado', 'vamos', 'virando', 'o', 'jogo']",direita
990,"1,08522962406859E+018","['vc', 'e', 'o', 'que', 'tem', 'de', 'pior', 'em', 'nossa', 'politica', 'pode', 'ate', 'correr', 'mas', 'nao', 'pode', 'se', 'esconder', 'e', 'o', 'que', 'e', 'seu', 'esta', 'guardado']",
991,"1,18168884248463E+018","['veiculacao', 'o', 'tcu', 'proibiu', 'a', 'vinculacao', 'da', 'propaganda', 'do', 'pacote', 'anticrime', 'avisem', 'as', 'tias', 'do', 'zap']",
992,"1,18319674655135E+018","['arrascaeta', 'eu', 'te', 'amo']",
993,"1,16958941696229E+018","['ontem', 'o', 'escreveu', 'uma', 'serie', 'de', 'twets', 'fazendo', 'comparacoes', 'absurdas', 'entre', 'a', 'economia', 'brasileira', 'e', 'a', 'chilena']",
994,"1,18266140214367E+018","['apresentei', 'um', 'projeto', 'na', 'camara', 'pra', 'que', 'a', 'policia', 'federal', 'assuma', 'a', 'responsabilidade', 'de', 'investigar', 'as', 'milicias', 'todos', 'nos', 'sabemos', 'inclusive', 'o', 'ministro', 'da', 'justica', 'sergio', 'moro', 'como', 'as', 'milicias', 'estao', 'entranhadas', 'no', 'poder']",esquerda
995,"1,18196979650362E+018","['leiam', 'os', 'comentarios', 'na', 'postagemuma', 'pessoa', 'incrivel', 'com', 'uma', 'voz', 'espetacular', 'mas', 'com', 'a', 'alma', 'ferida', 'nem', 'mesmo', 'o', 'dinheiro', 'e', 'a', 'fama', 'sao', 'capazes', 'de', 'prencher', 'o', 'vazio', 'dentro', 'do', 'peitomuitas']",
996,"1,18698078525085E+018","['ensine', 'as', 'criancas', 'o', 'valor', 'das', 'coisas', 'nao', 'o', 'preco', 'bom', 'dia']",
997,"1,18707289755213E+018","['eu', 'sempre', 'achei', 'q', 'a', 'briga', 'era', 'pra', 'poder', 'criticar', 'politico', 'sem', 'patrulha', 'pra', 'te', 'achincalhar', 'me', 'enganei', 'a', 'briga', 'era', 'para']",
998,"1,18308666287369E+018","['ficar', 'na', 'cama', 'o', 'dia', 'inteiro', 'so', 'e', 'suportavel', 'no', 'comeco', 'ta', 'foda']",
999,"1,18104736676338E+018","['e', 'assim', 'que', 'parte', 'da', 'sociedade', 'menos', 'informada', 'e', 'enganada']",
1000,"1,18309405603495E+018","['o', 'tesao', 'acumulado', 'entristece', 'o', 'ser', 'humano']",
1001,"1,18628805647267E+018","['esse', 'ano', 'abrimos', 'processos', 'seletivos', 'em', 'todas', 'as', 'regioes', 'do', 'brasil', 'contemplando', '19', 'estados', 'suas', 'capitais', 'e', 'muitos', 'outros', 'municipios', 'a', 'expectativa', 'inicial', 'era', 'de', 'abrirmos', 'em', '60', 'cidades', 'mas', 'gracas', 'aos', 'filiados', 'e', 'o', 'trabalho', 'das', 'liderancas', 'locais', 'pudemos', 'abrir', 'em', '68', 'municipios']",
1002,"1,07029787377709E+018","['socialfishneptune', 'version', 'are', 'comingt', 'execution', 'time', 'cloning', 'by', 'useragentgt', 'web', 'interfacegt', 'logs', 'in', 'databasegt', 'get', 'al', 'the', 'getpost', 'requestcokies', 'useragent', 'user', 'login', 'etc']",
1003,"1,18320951758631E+018","['alnavio', 'entre', 'maduro', 'y', 'rusia', 'solo', 'hay', 'anuncios', 'que', 'se', 'repiten', 'y', 'no', 'se', 'concretan']",
1004,"1,18225608538789E+018","['aproveitem', 'nao', 'e', 'todo', 'dia', 'que', 'a', 'gente', 'pode', 'acordar', 'e', 'ler', 'uma', 'cronica', 'como', 'esta', 'do']",
